모닝콜 있어,alarm_query
모닝콜 기능 있나,alarm_query
알람 기능 있어,alarm_query
알람 어떻게 설정해,alarm_query
기상 알람 설정 방법,alarm_query
차량 출입 기록 다 지워줘,car_history_delete
출입 기록 전부 삭제해줘,car_history_delete
차량 기록 전부 지워줘,car_history_delete
오늘 차량 출입 내역 삭제,car_history_delete
차량 출입 이력 삭제해줘,car_history_delete
지난 차량 기록 지워줘,car_history_delete
차량 출입 내역 초기화해줘,car_history_delete
주차 이력 삭제해줘,car_history_delete
엘리베이터 몇 층에 있어,elevator_query
엘리베이터 지금 어디 있어,elevator_query
엘베 몇 층에 있어,elevator_query
엘리베이터 올라오고 있어,elevator_query
엘리베이터 내려오고 있어,elevator_query
에너지 사용 목표 정해줘,energy_goal_set
에너지 한도 설정해줘,energy_goal_set
전기 한도 설정해줘,energy_goal_set
가스 목표 설정해줘,energy_goal_set
에너지 월 한도 설정,energy_goal_set
사용량 알림 켜줘,energy_alert_on
전기 알림 켜줘,energy_alert_on
에너지 초과 알림 켜줘,energy_alert_on
에너지 알림 받을게,energy_alert_on
목표 초과 알림 받을게,energy_alert_on
에너지 경고 설정해줘,energy_alert_on
사용량 경고 켜줘,energy_alert_on
에너지 알림 없애줘,energy_alert_off
사용량 알림 없애줘,energy_alert_off
에너지 경고 없애줘,energy_alert_off
전기 알림 꺼줘,energy_alert_off
에너지 초과 알림 꺼줘,energy_alert_off
사용량 경고 꺼줘,energy_alert_off
알림 끄기 해줘,energy_alert_off
기름값 안 내리나,fuel_exception
유가 떨어질까,fuel_exception
기름 가격 전망,fuel_exception
기름값 오를까,fuel_exception
유가 예측 알려줘,fuel_exception
석유 가격 전망,fuel_exception
원유 가격 예측,fuel_exception
내일 기름값 예측,fuel_exception
주유소 위치 알려줘,fuel_station_search
주유소 어디야,fuel_station_search
싼 주유소 어디야,fuel_station_search
근처 주유소 찾아줘,fuel_station_search
가까운 주유소 찾아줘,fuel_station_search
경유 싼 주유소 어디야,fuel_station_search
LPG 주유소 어디야,fuel_station_search
주유소 지도 알려줘,fuel_station_search
가스 밸브 확인해줘,gas_query
가스 지금 열려있어,gas_query
가스 잠겼는지 봐줘,gas_query
가스 열려있는지 확인해줘,gas_query
가스 상태 체크해줘,gas_query
가스 안전한지 확인해줘,gas_query
난방 스케줄 있어,heating_schedule_query
난방 예약 뭐가 있어,heating_schedule_query
난방 예약 뭐야,heating_schedule_query
난방 예약 조회해줘,heating_schedule_query
보일러 예약 조회해줘,heating_schedule_query
난방 예약 없애줘,heating_schedule_cancel
난방 예약 다 없애줘,heating_schedule_cancel
보일러 예약 취소,heating_schedule_cancel
난방 예약 삭제,heating_schedule_cancel
보일러 타이머 취소해줘,heating_schedule_cancel
난방 타이머 삭제해줘,heating_schedule_cancel
기능 뭐가 있어,manual_capability
뭐 도와줄 수 있어,manual_capability
어떤 거 해줄 수 있어,manual_capability
무슨 기능 지원해,manual_capability
할 수 있는 거 알려줘,manual_capability
AI가 뭐 해줄 수 있어,manual_capability
어떤 것 물어볼 수 있어,manual_capability
만든 사람 누구야,manual_creator
누가 개발한 거야,manual_creator
어디서 개발했어,manual_creator
만든 곳 어디야,manual_creator
제작한 회사 어디야,manual_creator
어떤 회사가 만들었어,manual_creator
어느 브랜드야,manual_creator
어떤 브랜드야,manual_creator
이름이 어떻게 돼,manual_name
월패드 AI 이름이 뭐야,manual_name
어떻게 불러야 해,manual_name
이름 알려줘,manual_name
AI 이름이 뭐야,manual_name
호출어가 뭐야,manual_name
어떻게 부르면 돼,manual_name
이름 다른 걸로 해줘,manual_unsupported
이름 수정해줘,manual_unsupported
다른 이름 쓸 수 있어,manual_unsupported
호출어 바꿀 수 있어,manual_unsupported
AI 이름 바꿔줘,manual_unsupported
월패드 AI 이름 바꿔줘,manual_unsupported
호출어 변경 가능해,manual_unsupported
이름 변경할 수 있어,manual_unsupported
이름 바꾸는 방법 알려줘,manual_unsupported
다른 이름으로 설정해줘,manual_unsupported
어떻게 사용하면 돼,manual_usage
사용 방법 알려줘,manual_usage
어떻게 사용하는지 알려줘,manual_usage
사용법 알려줄래,manual_usage
어떻게 써,manual_usage
어떻게 명령해,manual_usage
사용 안내 해줘,manual_usage
사용 설명 해줘,manual_usage
병원 예약 가능해,medical_exception
병원 예약 해줄 수 있어,medical_exception
진료 예약 가능해,medical_exception
의사 연결해줘,medical_exception
병원 처방 받아줘,medical_exception
병원 취소해줘,medical_exception
의료 예약 해줘,medical_exception
처방전 발급해줘,medical_exception
건강 상담해줘,medical_exception
약 처방 받아줘,medical_exception
병원 오늘 열었어,medical_hours
병원 영업 시간,medical_hours
진료 시간이 언제야,medical_hours
내과 오늘 해,medical_hours
소아과 오늘 열었어,medical_hours
약국 몇 시에 열어,medical_hours
병원 휴무야,medical_hours
치과 몇 시까지 해,medical_hours
